approach,dataset,nrow,depth,lambda,time_limit,status,obj_value,train_acc,gap,node_count,solving_time,cb_time_int,cb_time_int_suc,cb_counter_int,cb_counter_int_suc,test_acc,calib_acc,sample,warmstart
FlowOCT,monk1_enc.csv,93,2,0.0,600,2.0,-16.0,0.8279569892473119,0.0,259.0,3.4368016719818115,0.0,0.0,0.0,0.0,0.8064516129032258,0.8709677419354839,3,1.0
binOCT,monk1_enc.csv,93,2,0.0,600,2.0,16.0,0.8279569892473119,0.0,865.0,1.0378291606903076,0.0,0.0,0.0,0.0,0.8064516129032258,0.8709677419354839,3,1.0
OCT,monk1_enc.csv,93,2,0.0,600,2.0,356.0,0.8279569892473119,0.0,603.0,2.916696786880493,0.0,0.0,0.0,0.0,0.8064516129032258,0.8709677419354839,3,1.0
Cart,monk1_enc.csv,93,2,0.0,600,,,0.7741935483870968,,,0.0019946098327636,,,,,0.6129032258064516,0.8064516129032258,4,
BendersOCT,monk1_enc.csv,93,2,0.0,600,2.0,-16.0,0.8279569892473119,0.0,802.0,0.8416292667388916,0.2840719223022461,0.2671132087707519,32.0,28.0,0.5806451612903226,0.8387096774193549,4,1.0
FlowOCT,monk1_enc.csv,93,2,0.0,600,2.0,-16.0,0.8279569892473119,0.0,438.0,1.6538634300231934,0.0,0.0,0.0,0.0,0.5806451612903226,0.8387096774193549,4,1.0
binOCT,monk1_enc.csv,93,2,0.0,600,2.0,16.0,0.8279569892473119,0.0,1658.0,1.921796560287476,0.0,0.0,0.0,0.0,0.5806451612903226,0.8387096774193549,4,1.0
OCT,monk1_enc.csv,93,2,0.0,600,2.0,356.0,0.8279569892473119,0.0,452.0,1.8755385875701904,0.0,0.0,0.0,0.0,0.5806451612903226,0.8387096774193549,4,1.0
Cart,monk1_enc.csv,93,2,0.0,600,,,0.7634408602150538,,,0.0019962787628173,,,,,0.7096774193548387,0.7741935483870968,1,
BendersOCT,monk1_enc.csv,93,3,0.0,600,2.0,-7.0,0.9247311827956988,0.0,4199.0,6.391727447509766,0.667517900466919,0.5967295169830322,68.0,53.0,0.9032258064516128,0.967741935483871,1,1.0
FlowOCT,monk1_enc.csv,93,3,0.0,600,2.0,-7.0,0.9247311827956988,0.0,3680.0,35.933273792266846,0.0,0.0,0.0,0.0,0.9032258064516128,0.967741935483871,1,1.0
binOCT,monk1_enc.csv,93,3,0.0,600,2.0,7.0,0.9247311827956988,0.0,37228.0,55.82435369491577,0.0,0.0,0.0,0.0,0.9032258064516128,0.967741935483871,1,1.0
OCT,monk1_enc.csv,93,3,0.0,600,2.0,737.0,0.9247311827956988,0.0,18992.0,339.87913751602173,0.0,0.0,0.0,0.0,0.9032258064516128,0.967741935483871,1,1.0
Cart,monk1_enc.csv,93,2,0.0,600,,,0.7634408602150538,,,0.0019946098327636,,,,,0.6451612903225806,0.8064516129032258,2,
BendersOCT,monk1_enc.csv,93,3,0.0,600,2.0,-4.0,0.956989247311828,0.0,1925.0,2.7056050300598145,0.3838546276092529,0.3798699378967285,29.0,28.0,0.7741935483870968,0.9032258064516128,2,1.0
FlowOCT,monk1_enc.csv,93,3,0.0,600,2.0,-4.0,0.956989247311828,0.0,5178.0,39.08840298652649,0.0,0.0,0.0,0.0,0.7741935483870968,0.9032258064516128,2,1.0
binOCT,monk1_enc.csv,93,3,0.0,600,2.0,4.0,0.956989247311828,0.0,101810.0,200.10859942436215,0.0,0.0,0.0,0.0,0.7741935483870968,0.9032258064516128,2,1.0
OCT,monk1_enc.csv,93,3,0.0,600,2.0,740.0,0.956989247311828,0.0,15553.0,360.61931347846985,0.0,0.0,0.0,0.0,0.7741935483870968,0.9032258064516128,2,1.0
Cart,monk1_enc.csv,93,2,0.0,600,,,0.7741935483870968,,,0.0009975433349609,,,,,0.6774193548387096,0.8064516129032258,3,
BendersOCT,monk1_enc.csv,93,3,0.0,600,2.0,-7.0,0.9247311827956988,0.0,3613.0,5.582793951034546,0.6629180908203125,0.6210417747497559,55.0,46.0,0.9032258064516128,0.935483870967742,3,1.0
FlowOCT,monk1_enc.csv,93,3,0.0,600,2.0,-7.0,0.9247311827956988,0.0,5559.0,38.98907947540283,0.0,0.0,0.0,0.0,0.9032258064516128,0.935483870967742,3,1.0
binOCT,monk1_enc.csv,93,3,0.0,600,2.0,7.0,0.9247311827956988,0.0,49856.0,57.17454409599304,0.0,0.0,0.0,0.0,0.9032258064516128,0.935483870967742,3,1.0
OCT,monk1_enc.csv,93,3,0.0,600,2.0,737.0,0.9247311827956988,0.0,15742.0,256.6201686859131,0.0,0.0,0.0,0.0,0.9032258064516128,0.935483870967742,3,1.0
Cart,monk1_enc.csv,93,2,0.0,600,,,0.7741935483870968,,,0.0019688606262207,,,,,0.6129032258064516,0.8064516129032258,4,
BendersOCT,monk1_enc.csv,93,3,0.0,600,2.0,-7.0,0.9247311827956988,0.0,3470.0,5.1793506145477295,0.4935853481292724,0.4736447334289551,42.0,38.0,0.8064516129032258,0.9032258064516128,4,1.0
FlowOCT,monk1_enc.csv,93,3,0.0,600,2.0,-7.0,0.9247311827956988,0.0,4883.0,36.69320774078369,0.0,0.0,0.0,0.0,0.9032258064516128,0.935483870967742,4,1.0
binOCT,monk1_enc.csv,93,3,0.0,600,2.0,7.0,0.9247311827956988,0.0,19633.0,38.45589804649353,0.0,0.0,0.0,0.0,0.7741935483870968,0.967741935483871,4,1.0
OCT,monk1_enc.csv,93,3,0.0,600,9.0,737.0,0.9247311827956988,0.8141112618724559,27842.0,600.2497019767761,0.0,0.0,0.0,0.0,0.7741935483870968,0.967741935483871,4,1.0
Cart,monk1_enc.csv,93,2,0.0,600,,,0.7634408602150538,,,0.0020313262939453,,,,,0.7096774193548387,0.7741935483870968,1,
BendersOCT,monk1_enc.csv,93,4,0.0,600,2.0,-0.0,1.0,0.0,539.0,3.6045777797698975,1.2579481601715088,1.2160356044769287,63.0,56.0,1.0,1.0,1,1.0
FlowOCT,monk1_enc.csv,93,4,0.0,600,2.0,-0.0,1.0,0.0,213.0,6.556298494338989,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0
binOCT,monk1_enc.csv,93,4,0.0,600,2.0,0.0,1.0,0.0,7128.0,18.4845027923584,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0
OCT,monk1_enc.csv,93,4,0.0,600,2.0,1488.0,1.0,0.0,375.0,15.603546142578123,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0
Cart,monk1_enc.csv,93,2,0.0,600,,,0.7634408602150538,,,0.0019934177398681,,,,,0.6451612903225806,0.8064516129032258,2,
BendersOCT,monk1_enc.csv,93,4,0.0,600,2.0,-0.0,1.0,0.0,1139.0,3.156282663345337,0.8120462894439697,0.7920670509338379,48.0,45.0,1.0,1.0,2,1.0
FlowOCT,monk1_enc.csv,93,4,0.0,600,2.0,-0.0,1.0,0.0,1.0,6.696032762527466,0.0,0.0,0.0,0.0,1.0,1.0,2,1.0
binOCT,monk1_enc.csv,93,4,0.0,600,2.0,0.0,1.0,0.0,7241.0,14.759175300598145,0.0,0.0,0.0,0.0,1.0,1.0,2,1.0
OCT,monk1_enc.csv,93,4,0.0,600,2.0,1488.0,1.0,0.0,1005.0,16.633902072906494,0.0,0.0,0.0,0.0,1.0,1.0,2,1.0
Cart,monk1_enc.csv,93,2,0.0,600,,,0.7741935483870968,,,0.0030312538146972,,,,,0.6774193548387096,0.8064516129032258,3,
BendersOCT,monk1_enc.csv,93,4,0.0,600,2.0,-0.0,1.0,0.0,148.0,1.2536745071411133,0.865548849105835,0.8436093330383301,34.0,32.0,1.0,1.0,3,1.0
FlowOCT,monk1_enc.csv,93,4,0.0,600,2.0,-0.0,1.0,0.0,210.0,8.577873229980469,0.0,0.0,0.0,0.0,1.0,1.0,3,1.0
binOCT,monk1_enc.csv,93,4,0.0,600,2.0,0.0,1.0,0.0,180.0,2.0698728561401367,0.0,0.0,0.0,0.0,1.0,1.0,3,1.0
OCT,monk1_enc.csv,93,4,0.0,600,2.0,1488.0,1.0,0.0,4737.0,153.3079879283905,0.0,0.0,0.0,0.0,1.0,1.0,3,1.0
Cart,monk1_enc.csv,93,2,0.0,600,,,0.7741935483870968,,,0.0019965171813964,,,,,0.6129032258064516,0.8064516129032258,4,
BendersOCT,monk1_enc.csv,93,4,0.0,600,2.0,-0.0,1.0,0.0,517.0,3.127392530441284,1.2506022453308103,1.2107212543487549,67.0,60.0,1.0,1.0,4,1.0
FlowOCT,monk1_enc.csv,93,4,0.0,600,2.0,-0.0,1.0,0.0,210.0,13.85517692565918,0.0,0.0,0.0,0.0,1.0,1.0,4,1.0
binOCT,monk1_enc.csv,93,4,0.0,600,2.0,0.0,1.0,0.0,902.0,4.2491888999938965,0.0,0.0,0.0,0.0,1.0,1.0,4,1.0
OCT,monk1_enc.csv,93,4,0.0,600,2.0,1488.0,1.0,0.0,592.0,18.11103367805481,0.0,0.0,0.0,0.0,1.0,1.0,4,1.0
Cart,monk1_enc.csv,93,2,0.0,600,,,0.7634408602150538,,,0.0009975433349609,,,,,0.7096774193548387,0.7741935483870968,1,
BendersOCT,monk1_enc.csv,93,5,0.0,600,2.0,-0.0,1.0,0.0,295.0,2.8427178859710693,1.8851630687713623,1.815563678741455,91.0,83.0,1.0,1.0,1,1.0
FlowOCT,monk1_enc.csv,93,5,0.0,600,2.0,-0.0,1.0,0.0,82.0,19.119707584381104,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0
binOCT,monk1_enc.csv,93,5,0.0,600,2.0,0.0,1.0,0.0,79.0,4.030927658081055,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0
OCT,monk1_enc.csv,93,5,0.0,600,2.0,2974.0,0.978494623655914,0.0672494956287827,895.0,57.14588236808777,0.0,0.0,0.0,0.0,0.967741935483871,1.0,1,1.0
Cart,monk1_enc.csv,93,2,0.0,600,,,0.7634408602150538,,,0.0029928684234619,,,,,0.6451612903225806,0.8064516129032258,2,
BendersOCT,monk1_enc.csv,93,5,0.0,600,2.0,-0.0,1.0,0.0,70.0,1.1195592880249023,0.9083309173583984,0.865401029586792,53.0,48.0,1.0,1.0,2,1.0
FlowOCT,monk1_enc.csv,93,5,0.0,600,2.0,-0.0,1.0,0.0,1.0,9.351770639419556,0.0,0.0,0.0,0.0,1.0,1.0,2,1.0
binOCT,monk1_enc.csv,93,5,0.0,600,2.0,0.0,1.0,0.0,79.0,4.234154224395752,0.0,0.0,0.0,0.0,1.0,1.0,2,1.0
OCT,monk1_enc.csv,93,5,0.0,600,2.0,2974.0,0.978494623655914,0.0672494956287827,320.0,42.26263880729675,0.0,0.0,0.0,0.0,0.7096774193548387,0.967741935483871,2,1.0
Cart,monk1_enc.csv,93,2,0.0,600,,,0.7741935483870968,,,0.0029919147491455,,,,,0.6774193548387096,0.8064516129032258,3,
BendersOCT,monk1_enc.csv,93,5,0.0,600,2.0,-0.0,1.0,0.0,512.0,2.4682765007019043,1.414121389389038,1.4011988639831543,55.0,53.0,1.0,1.0,3,1.0
FlowOCT,monk1_enc.csv,93,5,0.0,600,2.0,-0.0,1.0,0.0,1.0,13.574522495269775,0.0,0.0,0.0,0.0,1.0,1.0,3,1.0
binOCT,monk1_enc.csv,93,5,0.0,600,2.0,0.0,1.0,0.0,1.0,2.90005111694336,0.0,0.0,0.0,0.0,1.0,1.0,3,1.0
OCT,monk1_enc.csv,93,5,0.0,600,2.0,2974.0,0.978494623655914,0.0672494956287827,190.0,44.16049575805664,0.0,0.0,0.0,0.0,0.967741935483871,0.967741935483871,3,1.0
Cart,monk1_enc.csv,93,2,0.0,600,,,0.7741935483870968,,,0.0019924640655517,,,,,0.6129032258064516,0.8064516129032258,4,
BendersOCT,monk1_enc.csv,93,5,0.0,600,2.0,-0.0,1.0,0.0,519.0,4.297635793685913,2.024103164672852,1.949345111846924,121.0,110.0,1.0,1.0,4,1.0
FlowOCT,monk1_enc.csv,93,5,0.0,600,2.0,-0.0,1.0,0.0,27.0,15.015586614608765,0.0,0.0,0.0,0.0,1.0,1.0,4,1.0
binOCT,monk1_enc.csv,93,5,0.0,600,2.0,0.0,1.0,0.0,1.0,3.2308804988861084,0.0,0.0,0.0,0.0,1.0,1.0,4,1.0
OCT,monk1_enc.csv,93,5,0.0,600,2.0,2976.0,1.0,0.0,185.0,24.957309007644653,0.0,0.0,0.0,0.0,1.0,1.0,4,1.0
CartCV,monk1_enc.csv,93,5,0.0,600,,,0.8817204301075269,,,0.0009968280792236,,,,,0.7096774193548387,0.935483870967742,4,
Cart,car_evaluation_enc.csv,1296,2,0.0,600,,,0.7816358024691358,,,0.0029878616333007,,,,,0.7662037037037037,0.7757009345794392,1,
BendersOCT,car_evaluation_enc.csv,1296,2,0.0,600,2.0,-283.0,0.7816358024691358,0.0,1667.0,32.5560564994812,2.8166024684906006,2.783695697784424,18.0,17.0,0.7662037037037037,0.7757009345794392,1,1.0
FlowOCT,car_evaluation_enc.csv,1296,2,0.0,600,2.0,-283.0,0.7816358024691358,0.0,691.0,106.20970749855042,0.0,0.0,0.0,0.0,0.7662037037037037,0.7757009345794392,1,1.0
binOCT,car_evaluation_enc.csv,1296,2,0.0,600,2.0,283.0,0.7816358024691358,0.0,3356.0,48.62877345085144,0.0,0.0,0.0,0.0,0.7662037037037037,0.7757009345794392,1,1.0
OCT,car_evaluation_enc.csv,1296,2,0.0,600,2.0,4901.0,0.7816358024691358,0.0,2768.0,246.58636951446533,0.0,0.0,0.0,0.0,0.7662037037037037,0.7757009345794392,1,1.0
Cart,car_evaluation_enc.csv,1296,2,0.0,600,,,0.7839506172839507,,,0.0020327568054199,,,,,0.7592592592592593,0.7616822429906542,2,
BendersOCT,car_evaluation_enc.csv,1296,2,0.0,600,2.0,-280.0,0.7839506172839507,0.0,1407.0,30.11198472976685,2.768461227416992,2.7395756244659424,15.0,14.0,0.7592592592592593,0.7616822429906542,2,1.0
FlowOCT,car_evaluation_enc.csv,1296,2,0.0,600,2.0,-280.0,0.7839506172839507,0.0,729.0,76.72864270210266,0.0,0.0,0.0,0.0,0.7592592592592593,0.7616822429906542,2,1.0
binOCT,car_evaluation_enc.csv,1296,2,0.0,600,2.0,280.0,0.7839506172839507,0.0676001752132598,13004.0,173.35521030426025,0.0,0.0,0.0,0.0,0.7592592592592593,0.7616822429906542,2,1.0
OCT,car_evaluation_enc.csv,1296,2,0.0,600,9.0,4904.0,0.7839506172839507,3.650081566068516,2593.0,601.7292220592499,0.0,0.0,0.0,0.0,0.7592592592592593,0.7616822429906542,2,1.0
Cart,car_evaluation_enc.csv,1296,2,0.0,600,,,0.7839506172839507,,,0.0029947757720947,,,,,0.7592592592592593,0.7990654205607477,3,
BendersOCT,car_evaluation_enc.csv,1296,2,0.0,600,2.0,-280.0,0.7839506172839507,0.0,1968.0,42.935662508010864,2.570232391357422,2.5413105487823486,18.0,17.0,0.7592592592592593,0.7990654205607477,3,1.0
FlowOCT,car_evaluation_enc.csv,1296,2,0.0,600,2.0,-280.0,0.7839506172839507,0.0,735.0,84.3744866847992,0.0,0.0,0.0,0.0,0.7592592592592593,0.7990654205607477,3,1.0
binOCT,car_evaluation_enc.csv,1296,2,0.0,600,2.0,280.0,0.7839506172839507,0.0,9134.0,96.35829520225523,0.0,0.0,0.0,0.0,0.7592592592592593,0.7990654205607477,3,1.0
OCT,car_evaluation_enc.csv,1296,2,0.0,600,2.0,4904.0,0.7839506172839507,0.0,1914.0,283.9560525417328,0.0,0.0,0.0,0.0,0.7592592592592593,0.7990654205607477,3,1.0
Cart,car_evaluation_enc.csv,1296,2,0.0,600,,,0.7770061728395061,,,0.0029928684234619,,,,,0.7800925925925926,0.7686915887850467,4,
BendersOCT,car_evaluation_enc.csv,1296,2,0.0,600,2.0,-289.0,0.7770061728395061,0.0177230145994673,1780.0,32.065399408340454,2.651433229446411,2.615530252456665,17.0,16.0,0.7800925925925926,0.7686915887850467,4,1.0
FlowOCT,car_evaluation_enc.csv,1296,2,0.0,600,2.0,-289.0,0.7770061728395061,0.0,765.0,93.14888191223145,0.0,0.0,0.0,0.0,0.7800925925925926,0.7686915887850467,4,1.0
binOCT,car_evaluation_enc.csv,1296,2,0.0,600,2.0,289.0,0.7770061728395061,0.0,2437.0,34.07603907585144,0.0,0.0,0.0,0.0,0.7800925925925926,0.7686915887850467,4,1.0
OCT,car_evaluation_enc.csv,1296,2,0.0,600,2.0,4895.0,0.7770061728395061,0.0408580183860897,2933.0,265.35954236984253,0.0,0.0,0.0,0.0,0.7800925925925926,0.7686915887850467,4,1.0
Cart,car_evaluation_enc.csv,1296,2,0.0,600,,,0.7816358024691358,,,0.0029933452606201,,,,,0.7662037037037037,0.7757009345794392,1,
BendersOCT,car_evaluation_enc.csv,1296,3,0.0,600,9.0,-242.0,0.8132716049382716,54.54545454545454,16297.0,600.0309729576111,6.048439264297485,6.013504505157471,32.0,31.0,0.7824074074074074,0.794392523364486,1,1.0
FlowOCT,car_evaluation_enc.csv,1296,3,0.0,600,9.0,-242.0,0.8132716049382716,99.99999999997004,36.0,603.5383610725403,0.0,0.0,0.0,0.0,0.7824074074074074,0.794392523364486,1,1.0
binOCT,car_evaluation_enc.csv,1296,3,0.0,600,9.0,242.0,0.8132716049382716,99.57623906198675,17841.0,606.1052284240723,0.0,0.0,0.0,0.0,0.7824074074074074,0.794392523364486,1,1.0
OCT,car_evaluation_enc.csv,1296,3,0.0,600,9.0,10063.0,0.7646604938271605,3.0309052966312238,1025.0,604.4202797412872,0.0,0.0,0.0,0.0,0.7430555555555556,0.7289719626168224,1,1.0
Cart,car_evaluation_enc.csv,1296,3,0.0,600,,,0.8109567901234568,,,0.0029933452606201,,,,,0.7893518518518519,0.7920560747663551,2,
BendersOCT,car_evaluation_enc.csv,1296,3,0.0,600,9.0,-245.0,0.8109567901234568,55.60624249699983,16259.0,600.0886566638947,6.090865135192871,6.047982692718506,35.0,34.0,0.7893518518518519,0.7920560747663551,2,1.0
FlowOCT,car_evaluation_enc.csv,1296,3,0.0,600,9.0,-245.0,0.8109567901234568,99.99999999998988,11.0,604.5158104896545,0.0,0.0,0.0,0.0,0.7893518518518519,0.7920560747663551,2,1.0
binOCT,car_evaluation_enc.csv,1296,3,0.0,600,9.0,245.0,0.8109567901234568,100.0,19578.0,3275.821851015091,0.0,0.0,0.0,0.0,0.7893518518518519,0.7920560747663551,2,1.0
OCT,car_evaluation_enc.csv,1296,3,0.0,600,9.0,10040.0,0.7469135802469136,3.266932270916335,1023.0,4357.619429826736,0.0,0.0,0.0,0.0,0.7453703703703703,0.7453271028037384,2,1.0
Cart,car_evaluation_enc.csv,1296,3,0.0,600,,,0.8125,,,0.0039887428283691,,,,,0.7847222222222222,0.8177570093457944,3,
BendersOCT,car_evaluation_enc.csv,1296,3,0.0,600,9.0,-243.0,0.8125,67.6072898295124,13370.0,600.029943227768,7.508874893188477,7.46898627281189,28.0,27.0,0.7847222222222222,0.8177570093457944,3,1.0
FlowOCT,car_evaluation_enc.csv,1296,3,0.0,600,9.0,-243.0,0.8125,99.99999999998708,1.0,605.0150814056396,0.0,0.0,0.0,0.0,0.7847222222222222,0.8177570093457944,3,1.0
binOCT,car_evaluation_enc.csv,1296,3,0.0,600,9.0,242.99999993299008,0.8125,100.0,11381.0,610.7889099121094,0.0,0.0,0.0,0.0,0.7847222222222222,0.8177570093457944,3,1.0
OCT,car_evaluation_enc.csv,1296,3,0.0,600,9.0,10088.0,0.7839506172839507,2.775574940523394,482.0,610.0064699649811,0.0,0.0,0.0,0.0,0.7592592592592593,0.7990654205607477,3,1.0
Cart,car_evaluation_enc.csv,1296,3,0.0,600,,,0.8024691358024691,,,0.0049865245819091,,,,,0.8148148148148148,0.7990654205607477,4,
BendersOCT,car_evaluation_enc.csv,1296,3,0.0,600,9.0,-256.0,0.8024691358024691,63.427734375,6782.0,600.2425730228424,13.955119371414185,13.894280910491943,32.0,31.0,0.8148148148148148,0.7990654205607477,4,1.0
FlowOCT,car_evaluation_enc.csv,1296,3,0.0,600,9.0,-256.0,0.8024691358024691,99.99999999998606,1.0,607.4504065513611,0.0,0.0,0.0,0.0,0.8148148148148148,0.7990654205607477,4,1.0
binOCT,car_evaluation_enc.csv,1296,3,0.0,600,9.0,249.9999999999997,0.8070987654320988,100.0,15001.0,613.1776204109192,0.0,0.0,0.0,0.0,0.8009259259259259,0.8060747663551402,4,1.0
OCT,car_evaluation_enc.csv,1296,3,0.0,600,9.0,10118.0,0.8070987654320988,2.4708440403241747,2561.0,604.3907330036163,0.0,0.0,0.0,0.0,0.8009259259259259,0.8060747663551402,4,1.0
Cart,car_evaluation_enc.csv,1296,4,0.0,600,,,0.8287037037037037,,,0.0029904842376708,,,,,0.7916666666666666,0.8130841121495327,1,
BendersOCT,car_evaluation_enc.csv,1296,4,0.0,600,9.0,-221.9999993333333,0.8287037037037037,100.0,7492.0,600.0886876583099,13.443527936935425,13.343814373016356,50.0,48.0,0.7916666666666666,0.8130841121495327,1,1.0
FlowOCT,car_evaluation_enc.csv,1296,4,0.0,600,9.0,-222.0,0.8287037037037037,99.99999999999282,1.0,606.948736667633,0.0,0.0,0.0,0.0,0.7916666666666666,0.8130841121495327,1,1.0
binOCT,car_evaluation_enc.csv,1296,4,0.0,600,9.0,211.0,0.8371913580246914,100.0,1809.0,614.1825067996979,0.0,0.0,0.0,0.0,0.8217592592592593,0.8247663551401869,1,1.0
OCT,car_evaluation_enc.csv,1296,4,0.0,600,9.0,-inf,,inf,1.0,611.123288154602,0.0,0.0,0.0,0.0,,,1,1.0
Cart,car_evaluation_enc.csv,1296,4,0.0,600,,,0.8271604938271605,,,0.0019943714141845,,,,,0.7962962962962963,0.8014018691588785,2,
BendersOCT,car_evaluation_enc.csv,1296,4,0.0,600,9.0,-209.0,0.8387345679012346,100.0,6150.0,600.0330991744995,12.26756715774536,12.157859325408936,48.0,46.0,0.8171296296296297,0.8294392523364486,2,1.0
FlowOCT,car_evaluation_enc.csv,1296,4,0.0,600,9.0,-220.0,0.8302469135802469,99.9999999999814,1.0,607.2040369510651,0.0,0.0,0.0,0.0,0.8171296296296297,0.8177570093457944,2,1.0
binOCT,car_evaluation_enc.csv,1296,4,0.0,600,9.0,216.0,0.8333333333333334,100.0,2280.0,614.3953683376312,0.0,0.0,0.0,0.0,0.8078703703703703,0.8107476635514018,2,1.0
OCT,car_evaluation_enc.csv,1296,4,0.0,600,9.0,-inf,,inf,1.0,611.8039360046387,0.0,0.0,0.0,0.0,,,2,1.0
Cart,car_evaluation_enc.csv,1296,4,0.0,600,,,0.8263888888888888,,,0.0039894580841064,,,,,0.7986111111111112,0.8294392523364486,3,
BendersOCT,car_evaluation_enc.csv,1296,4,0.0,600,9.0,-203.99999933675008,0.8425925925925926,100.0,4751.0,600.0355658531189,12.695343255996704,12.4629328250885,55.0,52.0,0.8055555555555556,0.8574766355140186,3,1.0
FlowOCT,car_evaluation_enc.csv,1296,4,0.0,600,9.0,-225.0,0.8263888888888888,99.9999999999817,1.0,607.092963218689,0.0,0.0,0.0,0.0,0.7986111111111112,0.8294392523364486,3,1.0
binOCT,car_evaluation_enc.csv,1296,4,0.0,600,9.0,225.0,0.8263888888888888,100.0,3410.0,614.4397146701813,0.0,0.0,0.0,0.0,0.7986111111111112,0.8294392523364486,3,1.0
OCT,car_evaluation_enc.csv,1296,4,0.0,600,9.0,-inf,,inf,1.0,611.5508508682251,0.0,0.0,0.0,0.0,,,3,1.0
Cart,car_evaluation_enc.csv,1296,4,0.0,600,,,0.8078703703703703,,,0.0019891262054443,,,,,0.7986111111111112,0.8037383177570093,4,
BendersOCT,car_evaluation_enc.csv,1296,4,0.0,600,9.0,-222.0,0.8287037037037037,100.0,5522.0,600.0388343334198,13.645857572555542,13.415469408035278,57.0,52.0,0.8217592592592593,0.8247663551401869,4,1.0
FlowOCT,car_evaluation_enc.csv,1296,4,0.0,600,9.0,-234.0,0.8194444444444444,99.9999999999965,1.0,607.1757998466492,0.0,0.0,0.0,0.0,0.8194444444444444,0.8177570093457944,4,1.0
binOCT,car_evaluation_enc.csv,1296,4,0.0,600,9.0,233.9999999999908,0.8194444444444444,100.0,2156.0,613.9360568523407,0.0,0.0,0.0,0.0,0.8194444444444444,0.8177570093457944,4,1.0
OCT,car_evaluation_enc.csv,1296,4,0.0,600,9.0,20481.0,0.8032407407407407,1.2450563937307748,501.0,611.4782629013062,0.0,0.0,0.0,0.0,0.8055555555555556,0.794392523364486,4,1.0
Cart,car_evaluation_enc.csv,1296,5,0.0,600,,,0.8819444444444444,,,0.0029914379119873,,,,,0.8634259259259259,0.8855140186915887,1,
BendersOCT,car_evaluation_enc.csv,1296,5,0.0,600,9.0,-152.0,0.8827160493827161,100.0,6811.0,600.0489692687988,23.07886648178101,22.94146013259888,71.0,69.0,0.8611111111111112,0.8785046728971962,1,1.0
FlowOCT,car_evaluation_enc.csv,1296,5,0.0,600,9.0,-153.0,0.8819444444444444,100.0000000000064,1.0,614.4431564807892,0.0,0.0,0.0,0.0,0.8634259259259259,0.8855140186915887,1,1.0
binOCT,car_evaluation_enc.csv,1296,5,0.0,600,9.0,153.0,0.8819444444444444,100.0,523.0,635.4049873352051,0.0,0.0,0.0,0.0,0.8634259259259259,0.8855140186915887,1,1.0
OCT,car_evaluation_enc.csv,1296,5,0.0,600,9.0,-inf,,inf,1.0,627.1170358657837,0.0,0.0,0.0,0.0,,,1,1.0
Cart,car_evaluation_enc.csv,1296,5,0.0,600,,,0.8657407407407407,,,0.0039865970611572,,,,,0.8472222222222222,0.852803738317757,2,
BendersOCT,car_evaluation_enc.csv,1296,5,0.0,600,9.0,-169.9999994085499,0.8688271604938271,100.0,6632.0,600.0514831542969,22.819146633148197,22.65560913085937,73.0,70.0,0.8425925925925926,0.8504672897196262,2,1.0
FlowOCT,car_evaluation_enc.csv,1296,5,0.0,600,9.0,-174.0,0.8657407407407407,100.00000000000249,1.0,614.3366966247559,0.0,0.0,0.0,0.0,0.8472222222222222,0.852803738317757,2,1.0
binOCT,car_evaluation_enc.csv,1296,5,0.0,600,9.0,169.9999999999995,0.8688271604938271,100.0,523.0,636.0499131679535,0.0,0.0,0.0,0.0,0.8425925925925926,0.8504672897196262,2,1.0
OCT,car_evaluation_enc.csv,1296,5,0.0,600,9.0,41073.0,0.6921296296296297,0.9714410926886275,1.0,627.3807775974274,0.0,0.0,0.0,0.0,0.7245370370370371,0.6728971962616822,2,1.0
Cart,car_evaluation_enc.csv,1296,5,0.0,600,,,0.8549382716049383,,,0.0069830417633056,,,,,0.8333333333333334,0.8714953271028038,3,
BendersOCT,car_evaluation_enc.csv,1296,5,0.0,600,9.0,-185.0,0.8572530864197531,100.0,7154.0,600.0455846786499,21.22796845436096,21.11021733283997,77.0,75.0,0.8263888888888888,0.866822429906542,3,1.0
FlowOCT,car_evaluation_enc.csv,1296,5,0.0,600,9.0,-188.0,0.8549382716049383,99.99999999999866,1.0,614.3936359882355,0.0,0.0,0.0,0.0,0.8333333333333334,0.8714953271028038,3,1.0
binOCT,car_evaluation_enc.csv,1296,5,0.0,600,9.0,184.99999999999727,0.8572530864197531,100.0,523.0,634.7850406169891,0.0,0.0,0.0,0.0,0.8263888888888888,0.866822429906542,3,1.0
OCT,car_evaluation_enc.csv,1296,5,0.0,600,9.0,41084.0,0.7006172839506173,0.9444065816376204,1.0,628.0623452663422,0.0,0.0,0.0,0.0,0.6990740740740741,0.7219626168224299,3,1.0
Cart,car_evaluation_enc.csv,1296,5,0.0,600,,,0.8703703703703703,,,0.0059797763824462,,,,,0.8935185185185185,0.8644859813084113,4,
BendersOCT,car_evaluation_enc.csv,1296,5,0.0,600,9.0,-168.0,0.8703703703703703,100.0,4164.0,600.0984749794006,22.043771982192997,21.978946685791016,60.0,59.0,0.8935185185185185,0.8644859813084113,4,1.0
